type,title,synopsis,genre
FILME,"Ó Paí, Ó - O Filme","A vida dos moradores de um animado cortiço do centro histórico de Salvador é o ponto de partida da história. Eles compartilham a paixão pelo Carnaval e a antipatia pela síndica do prédio, Dona Joana, uma religiosa intransigente que se incomoda com a farra dos condôminos.",Ficção
FILME,Órfãos Do Eldorado,"Arminto volta para a casa do pai e encontra Florita, com quem teve um caso no passado. Até que, em um bar, ele se encanta por uma cantora. Após uma noite de amor, ele passa a procurar por ela em todo lugar.",Ficção Drama
FILME,Ônibus 174,"O filme retrata um dos episódios mais marcantes da violência urbana brasileira: o sequestro do ônibus da linha 174, que culminou nas mortes de uma refém e do sequestrador.",Documentário
SÉRIE,#ofuturoéfeminino,A série documental explora o melhor e o pior país para uma mulher viver enquanto traça paralelos com a realidade das mulheres brasileiras.​,Documentário
SÉRIE,1942 - O Brasil E Sua Guerra Quase Desconhecida,"Com depoimentos de ex-combatentes, jornalistas, escritores e historiadores, o programa revela algo pouco explorado na História: a participação do Brasil na Segunda Guerra Mundial.",Guerra
SÉRIE,302,"Em 302, o renomado fotógrafo Jorge Bispo recebe mulheres comuns dispostas a tirar a roupa para um projeto artístico e minimalista.",Sensual
SÉRIE,40m²,Série faz um retrato da vida durante a pandemia feito por quem mora nos bairros mais pobres de São Paulo. Duzentos curtas metragem unidos para formar quatro episódios temáticos. ,Documentário
SÉRIE,4xsk8,"Liderada por Pedro Barros, o maior nome do esporte atualmente, essa geração conta também com Felipe Foguinho, Vi Kakinho e Murilo Peres.",Aventura
SÉRIE,5 Cantos,"Artistas famosos e anônimos, representando as cinco regiões do Brasil, falam sobre o papel da música durante a quarentena.",Documentário
SÉRIE,50 Ways To Kill Your Mum,"Baz leva sua mãe de setenta anos para viver as maiores aventuras em lugares inusitados pelo mundo. Juntos, eles se expõem a vários perigos ao mesmo tempo que se divertem.",Reality Show
SÉRIE,A Divisão,"O Rio de Janeiro vive uma onda de sequestros. Para desmantelar a organização criminosa responsável, um grupo de policiais assume o caso em meio a disputas de poder e corrupção.",Documentário
SÉRIE,A Louca Das Plantas,"A paisagista Carol Costa transforma ambientes através das plantas. Ela ensina como escolher a espécie certa, como plantar e, cuidar de seu novo jardim.",Reality Show
SÉRIE,A Turma Do Didi,"Na série A Turma do Didi, Didi Mocó não perde a oportunidade de pregar peças nos seus amigos e sempre tem novas peripécias para aprontar.",Ficção
SÉRIE,A Very English Scandal,"Poderoso político inglês, Jeremy Thorpe esconde um caso amoroso com um homem. Desesperado para manter segredo e afastar um escândalo, ele põe a brilhante carreira em risco.",Biografia
SÉRIE,A Vida Depois Do Tombo,A retomada da carreira após a saída com a maior rejeição da história do BBB em todo o mundo. De onde vêm suas atitudes intrigantes? O que fez o público amar odiar Karol ConKá?,Documentário
SÉRIE,A Vida Que Eu Queria,"Bruno Pesca e Marcelo Trekinho, amigos de infância, se reencontram, anos após suas vidas tomarem rumos totalmente distintos, para viverem a vida que sempre sonharam.",Aventura
SÉRIE,A Vila,"Paulo Gustavo é um ex-palhaço que mora em um trailer em uma vila simpática. Apesar de ranzinza, ele ainda consegue fazer piadas e ter tiradas sarcásticas com um humor irreverente.",Variedades
SÉRIE,Aaron Hernandez Uncovered,"Com entrevistas exclusivas, conheça a história não contada de Aaron Hernandez, ex-jogador de futebol americano que foi condenado por assassinato e tirou a própria vida na prisão.",Crime
SÉRIE,Acampamento De Férias,Um grupo de crianças decide fazer um programa diferente nas férias e acaba se envolvendo em uma arriscada aventura.,Ficção
SÉRIE,Admirável Móvel Novo,Karina Vargas e André Lima têm a missão de restaurar e garimpar móveis antigos cheios de histórias.,Reality Show
SÉRIE,Aero - Por Trás Da Aviação,O programa explora as belezas do país vistas pelos olhos de um pássaro. Visitamos escolas para pilotos e descobrimos os bastidores de uma das profissões mais ousadas do mundo.,Esporte
SÉRIE,Ainsley's Food We Love,O chef Ainsley Harriott recebe convidados e conversa sobre seus pratos favoritos enquanto cozinha.,Gastronomia Culinária
SÉRIE,Alfabetismo Brasil,"Mais do que um auxílio para a educação, Alfabetismo Brasil é uma reflexão para a sociedade, pois mostra como está o País em relação ao alfabetismo funcional entre os brasileiros de 15 a 64 anos.",Documentário
SÉRIE,Alma Salgada,"A série mergulha no universo do campeão mundial, retrata sua rotina dentro e fora do tour, e mostra o por quê de Adriano de Souza ser um dos melhores surfistas do mundo.",Aventura
SÉRIE,Alvinnn!!! & The Chipmunks,"Alvinnn!!! Quando você escuta esse grito é sinal que muita confusão vem por aí! Junto com seus irmãos Simon e Theodore, e as esquiletes, Alvin está pronto para novas aventuras.",Animação
SÉRIE,Além Dos Limites,"Fernando Fernandes vai em busca de seu auto conhecimento. Ele reconquista o contato com a natureza e o lado selvagem da vida, provando que cadeira de rodas não impõe limites.",Aventura
SÉRIE,Ameaçados,A bióloga Sofia Graça Aranha viaja em busca dos animais mais ameaçados dos oceanos. Ela mostra de perto a realidade dos mares e o porquê esses animais se tornaram ameaçados.,Aventura
SÉRIE,Aruanas,"Três amigas líderes de uma ONG e a estagiária da organização investigam uma quadrilha de crimes ambientais na Amazônia, que envolve uma grande mineradora.",Ação
SÉRIE,As Canalhas,"Inspirada no livro 'Canalha, substantivo feminino', a série usa o humor para revelar crueldades que as mulheres são capazes de fazer para satisfazer suas próprias vontades.
",Ficção
SÉRIE,As Crianças Que Amamos,As Crianças Que Amamos é uma série de 13 episódios que conta a história de atores e atrizes que começaram suas carreiras ainda crianças e seguem trabalhando na vida artística.,Documentário
SÉRIE,As Vilãs Que Amamos,"A cada episódio, uma grande atriz brasileira compartilha suas experiências ao interpretar vilãs marcantes de nossa teledramaturgia.",Documentário
SÉRIE,Asas Do Sabiá,"A bordo de um clássico carro Veraneio 1965, Sabiá Tapajós e Sylvestre Campe exploram o interior do país sempre em busca de saltos incríveis e boas histórias.",Aventura
SÉRIE,Assédio,"Em uma obra ficcional, uma rede de mulheres se forma para denunciar os abusos sexuais cometidos por um médico respeitado. A saga começa quando uma delas rompe o silêncio.",Drama
SÉRIE,Avatar: The Last Airbender,"Aang é um menino de 12 anos que descobre ser o Avatar, mestre responsável por garantir o equilíbrio entre os quatro elementos e suas respectivas nações, mantendo o planeta em paz.",Animação
SÉRIE,Aéreas,"Sylvestre Campe na companhia do piloto de paramotor Kester Haynes, desvendam os mistérios do Hawaii e da Namíbia.",Aventura
SÉRIE,Baseado Em Fatos Reais,"Alguns dos principais personagens do canal OFF contam suas histórias de vida, superação e como o esporte e a natureza os ajudaram nessa luta.",Aventura
SÉRIE,Bates Motel,"Após a morte do marido, Norma Bates decide começar uma nova vida abrindo um Motel. Nessa nova jornada, a relação de mãe e filho leva o jovem Norman para caminhos obscuros.​",Drama
SÉRIE,Belgravia,"A família Trenchard é um exemplo de família burguesa ascendente da Londres do início do século XIX, em suas interações com as classes mais ricas e mais tradicionais da Inglaterra, seus membros precisam tomar cuidado para não revelarem segredos do passado e desonrar o seu nome.",Ficção
SÉRIE,Bem Juntinhos, Fernanda e Rodrigo abrem a casa e a vida para encontros de conversa e comida boa.,Variedades
SÉRIE,Betty En New York,"Discriminada por conta de sua aparência, Betty começa a trabalhar em uma empresa de moda e precisa lidar com os desafios de um ambiente onde a imagem é tudo.",Comédia
SÉRIE,Blaze And The Monster Machines,Blaze é o maior herói da cidade de Axle e um corajoso campeão de corridas. Ele e seu motorista humano vivem muitas aventuras e têm de pensar rápido para vencer os problemas.,Animação
SÉRIE,Blue's Clues And You,Junte-se a cachorrinha Blue e seu amigo Josh para desvendar as pistas e fazer descobertas fantásticas.,Infantil
SÉRIE,Boas Vindas,"Sob diferentes perspectivas, o Boas Vindas acompanha a chegada de bebês ao mundo. Através do nascimento dos pequenos, conhecemos famílias com histórias de vida inspiradoras.",Variedades
SÉRIE,Bodyboard A Bordo,"Um grupo de amigos e bodyboarders se reúne para uma viagem de barco, repleta de histórias, risadas e ondas pelos principais picos de surfe de Mentawai e Java na Indonésia.",Aventura
SÉRIE,"Bono, O Cão Surfista","Bono, O Cão Surfista é um labrador de 6 anos que gosta de surfar com seu dono e treinador, o carioca Ivan Moreira. Juntos vão sair em busca de novos desafios e recordes.",Aventura
SÉRIE,Brasil Visto De Cima,"Em um emocionante voo pelo Brasil, podemos fazer reflexões sobre encantos, belezas, curiosidades e contradições de um país imenso e cheio de surpresas.​",Variedades
SÉRIE,Brava Gente,"Série composta por contos e pequenas peças selecionadas entre textos da literatura mundial, apresentando tratamentos e visões diferenciadas de tipos bem brasileiros.",Ficção
SÉRIE,Brave New World,A série é uma adaptação do romance de 1932 de mesmo nome do escritor Aldous Huxley.,Drama
SÉRIE,Burden Of Truth,"Joanna é uma advogada promissora que retorna à sua cidade natal, Millwood, para representar um grande cliente em um caso contra adolescentes doentes. Ela ganha o caso rapidamente, esmagando as meninas e o advogado de cidade pequena delas, e seu antigo colega de escola, Billy. Após o caso ela descobre que a situação é mais grave do todos pensavam e decide ajudar os moradores da cidade, mesmo que isso signifique arriscar sua carreira e descobrir antigos segredos de família.",Drama
SÉRIE,Caminho Zen,"Numa viagem pelo Japão, Monja Coen e Fernanda Lima conversam sobre temas contemporâneos: nossa relação com o tempo, o agora, desapegos e afetos.",Documentário
SÉRIE,Carga Pesada,"Após um intervalo de 22 anos, os personagens Pedro (Antonio Fagundes) e Bino (Stênio Garcia) voltam a percorrer as estradas do país enfrentando fortes emoções. ",Ficção
SÉRIE,Cartas Para Eva,"Por meio de cartas para sua filha Eva, Angélica pontua aprendizados, dores, dúvidas e sentimentos sobre os desafios que as mulheres enfrentam e os caminhos para superá-los.",Variedades
SÉRIE,Casual,"Recém-divorciada e mãe de uma adolescente, a terapeuta Valerie se adapta à vida de solteira, enquanto mora com o irmão mais novo, fundador de um site de relacionamento.",Drama
SÉRIE,Central De Bicos,"Paulinho Gogó abre a Central de Bicos na garagem da casa de sua irmã, Kellen, e descola um trabalho pra seu namorido Manteiguinha. A Central se propõe a fazer todo tipo de serviço.",Humor
SÉRIE,Cheat,"Irving é um trapaceiro que trabalha com sua sócia e amante Sydney. Os dois são forçados a infiltrar um agente do FBI no mundo da máfia. Em seguida, o trio se envolve na política.",Horror Terror
SÉRIE,Chef Ao Pé Do Ouvido,"Em Chef Ao Pé Do Ouvido, duas pessoas sem afinidade com a cozinha são colocadas à prova e precisam preparar um prato digno de restaurante.",Reality Show
SÉRIE,Chegamos Em Tóquio,"A trajetória do surfe, do skate e da escalada, desde os seus primórdios, até a sua estreia na maior competição esportiva do mundo.",Aventura
SÉRIE,Chico Total,"Chico Anysio interpreta vários tipos de sucesso da sua extensa galeria de personagens, com Neide Taubaté, Nazareno, Justo Veríssimo, Salomé, entre outros.",Ficção
SÉRIE,Cine Holliúdy,"A série se passa na década de 1970. Na história, o prefeito bate de frente com o idealista Francisgleydisson, dono do Cine Holliúdy, única atração cultural de Pitombas, fictícia cidade do Ceará.",Humor
SÉRIE,Cinelab Aprendiz,Assista ao reality show Cinelab Aprendiz. Quinze aspirantes que sonham ser grandes realizadores de cinema competem em provas onde precisam produzir e gravar efeitos especiais.,Drama
SÉRIE,Cinquentinha,"Em Cinquentinha, Lara é demitida da TV. Mariana é flagrada aos beijos com jovem amigo do neto. Rejane chega ao Brasil. As três se reencontram no velório do ex-marido, Daniel.",Ficção
SÉRIE,Clara E O Chuveiro Do Tempo,"Depois de inventar uma máquina do tempo, Vô Teodoro acaba se perdendo no passado. Clara e seu melhor amigo Nico se aventuram para trazer o avô da menina de volta ao presente.",Ficção
SÉRIE,Colônia,"Através da história de Elisa, vítima, como tantos outros, de uma internação injustificada, a série conta a história do hospício Colônia, que existiu por quase um século.",Ficção
SÉRIE,Como Nossos Ídolos,As melhores bandas tributos do Brasil recriam os maiores clássicos do Rock. Os fãs e covers explicarão a importância de álbuns históricos e curiosidades.,Variedades
SÉRIE,Compulsão,"Com direção de João Jardim, a série documental mostra histórias de pessoas que viveram e superaram dependências e compulsões.",Documentário
SÉRIE,Conexão Maker,"Conexão Maker aborda o universo dos makerspaces, espaços de experimentação no mundo da tecnologia. A série traz a criação de protótipos nas possbilidades do ""faça você mesmo"".",Documental Série
SÉRIE,Conselho Tutelar,"A série retrata o dia-a-dia do conselheiro tutelar Sereno, e seu assistente César, que passam por difíceis situações para resgatar crianças que sofrem diversas formas de violência.",Drama
SÉRIE,Contos Da Mulher Aventureira,Confira as histórias de 10 brasileiras que têm em comum o amor pelos esportes e a determinação de superarem seus medos e seguirem seus sonhos.,Aventura
SÉRIE,Conversas Para O Planeta,Iremos explorar o universo da Tati no dia a dia e a pergunta é: Como tornar a nossa casa um ambiente mais sustentável?,Variedades
SÉRIE,Couples Therapy,"A TERAPIA DE CASAIS desbloqueia um mundo oculto: os relacionamentos de outras pessoas. Longe das caricaturas de reality shows, trata-se de um verdadeiro documentário que leva os espectadores à experiência autêntica e visceral da terapia semanal com quatro casais.",Comportamento Vida De estilo
SÉRIE,Cozinha Prática,"Rita Lobo mostra o passo a passo de receitas deliciosas, dá dicas e revela truques essenciais para quem quer dar o primeiro passo na culinária.",Gastronomia Culinária
SÉRIE,"Credo, Que Delícia","Em Credo, Que Delícia! duplas de confeiteiros são recebidas por Dani Noce, Paulo Cuenca e Michael Levine em uma competição muito leve e divertida.",Reality Show
SÉRIE,Crowd Selvagem,"Comportamento, hierarquia, ordem e desordem nos picos mais crowdeados e temidos. Um retrato como nunca visto de como funciona a dinâmica dentro e fora d’água nas ondas mais cobiçadas do planeta.",Aventura
